País,Parkinson,Contaminacion_aire,Exp_plomo,Muertes_agua,Pepticidas,Precipitaciones
Jordan,16.894602,3.164344,777.9153,54.91747,15.73,1902.0714
Jordan,16.732004,3.367159,799.08154,53.445454,20.45,2003.6316
Jordan,16.713345,3.3022158,800.7129,51.97742,23.72,1275.1442
Jordan,16.845585,3.2488043,808.167,50.3549,21.53,1761.7048
Jordan,17.146202,3.10285,811.542,48.85939,18.99,1002.68085
Jordan,17.55331,3.066719,799.96716,47.0672,20.58,1316.6685
Jordan,18.036566,2.9707801,787.9523,46.087265,25.23,1791.3623
Jordan,18.557137,2.9789958,774.8355,44.66133,30.89,1508.6699
Jordan,19.04207,2.8524532,773.02905,43.42065,32.6,796.4727
Jordan,19.559565,3.0275207,774.24274,42.188267,33.45,1237.7809
Jordan,20.119305,3.0109255,758.7445,40.774323,196.66,1143.8743
Jordan,20.72905,3.083953,718.02325,39.675816,278.54,2956.2598
Jordan,21.358904,2.88766,710.16583,39.147667,338.59,311.07227
Jordan,21.91826,2.8046305,714.621,38.478546,499.93,251.08969
Jordan,22.159256,2.6652923,699.4011,37.888958,826.28,1193.266
Jordan,22.151295,2.5989513,640.45746,37.50246,1117.29,1167.9868
Jordan,22.660383,2.5218742,597.9865,36.92584,1209.28,264.5361
Jordan,23.654646,2.4056401,575.396,36.011806,1029.17,1044.5752
Jordan,24.588888,2.2138832,559.0,35.20518,929.84,1040.9546
Jordan,25.591667,2.1640444,547.62195,35.11476,778.47,2037.9023
Jordan,26.816572,2.121117,532.7358,35.290287,689.76,113.284836
Jordan,28.015684,2.0134275,514.15344,34.902016,813.0,339.53052
Jordan,28.876268,1.8836075,495.4433,34.9984,1115.14,648.8412
Jordan,29.70228,1.7524191,469.46988,31.51384,1272.67,535.85626
Jordan,30.748606,1.7252849,452.6895,31.524052,1201.17,934.16724
Jordan,31.816204,1.6991086,434.53702,31.334162,1137.37,1510.5745
Jordan,32.962883,1.5650858,414.89212,30.486006,1276.41,860.1425
Jordan,34.277958,1.5392069,407.70917,30.682228,1358.89,157.65976
Jordan,35.558727,1.5463094,409.90103,29.933804,1305.44,903.325
Kuwait,20.764545,0.982666,511.2661,4.9273953,125.89,563.7465
Kuwait,22.316364,0.91066074,446.54865,2.601933,3.0,1484.4181
Kuwait,23.529526,0.83966,399.36148,2.731606,50.37,1229.5223
Kuwait,24.93473,0.91569114,420.33124,2.344908,97.74,3132.2783
Kuwait,26.260128,0.91904557,442.46735,2.8534927,145.1,233.04352
Kuwait,27.520088,0.8637931,475.20905,1.5158552,187.31,168.88687
Kuwait,29.201244,0.82543784,440.1179,0.9762349,187.31,1084.6655
Kuwait,29.852226,0.89014494,498.2757,1.0221788,187.31,968.5087
Kuwait,29.811693,1.0874295,450.25455,1.6918253,187.31,233.77066
Kuwait,29.861317,1.0669658,495.8173,2.3466017,187.31,876.9039
Kuwait,30.287151,1.0647498,487.44647,2.6808572,1005.0,978.83923
Kuwait,31.3317,0.7415622,420.68448,2.159748,476.0,1791.0332
Kuwait,32.138046,0.7596014,453.07916,2.4400852,294.0,65.047005
Kuwait,33.147655,0.762246,426.22925,2.5902708,358.0,348.81686
Kuwait,33.831726,0.8232099,429.69547,2.57767,361.0,777.3723
Kuwait,34.148365,0.8946248,428.3792,2.6021168,334.0,1848.444
Kuwait,34.820293,0.9362939,419.67462,2.496768,369.0,1137.0536
Kuwait,34.929092,1.0058373,391.25128,2.7562432,326.86,1292.6945
Kuwait,35.122536,1.1203594,423.54324,3.1616027,284.72,842.9265
Kuwait,35.13431,0.9352739,372.32483,2.6780791,367.4,85.2618
Kuwait,35.443188,0.7694148,329.12692,2.1579354,335.31,869.0225
Kuwait,36.71142,0.6828157,301.37537,2.233947,477.63,1969.7234
Kuwait,37.62954,0.6945522,301.70364,2.4576437,594.46,832.3184
Kuwait,38.778908,0.65310174,284.44397,2.4704819,723.54,673.49774
Kuwait,39.64884,0.630626,265.11255,2.504809,743.57,1029.676
Kuwait,40.4509,0.6268553,263.95782,2.4930272,1113.49,2074.5803
Kuwait,42.360916,0.5511459,238.22917,2.451716,1033.0,19.517279
Kuwait,43.971214,0.5438215,234.4457,2.2118208,881.2,807.7602
Kuwait,45.856174,0.4977989,224.26546,2.1955385,1027.5,909.3542
Kuwait,46.861866,0.51641196,227.39917,2.2339232,1074.01,1419.3966
Kuwait,46.8741,0.556859,243.75368,2.1758108,1281.04,1274.9658
Lebanon,41.76225,4.4544806,548.0497,80.913345,1050.82,1959.0659
Lebanon,43.11637,4.2331395,525.3196,77.22861,842.59,2088.8054
Lebanon,44.545822,4.1387415,520.3567,73.96465,754.82,647.6684
Lebanon,46.011105,4.2280564,517.2502,83.05448,1052.6,732.3303
Lebanon,47.535255,3.9913316,497.36206,67.54216,1410.08,1750.1841
Lebanon,49.0727,3.797385,479.5242,64.68796,1721.37,391.3636
Lebanon,50.654816,3.5487127,466.90414,61.760612,1721.37,1525.5206
Lebanon,52.318016,3.475976,457.83792,60.2492,1721.37,883.4764
Lebanon,54.088287,3.2636344,442.57004,59.095318,1380.0,3189.912
Lebanon,55.995052,3.226722,420.70493,58.590134,936.0,1453.6246
Lebanon,58.07562,3.143466,402.00357,58.251465,713.0,1934.603
Lebanon,60.504875,3.30242,380.7459,58.147484,737.0,1821.4215
Lebanon,63.34057,3.386826,348.70175,57.90595,979.0,1724.535
Lebanon,66.45558,3.8344004,326.65717,58.01844,928.0,2927.358
Lebanon,69.55471,3.6933658,312.5948,58.180927,812.0,1012.2737
Lebanon,72.53409,3.4801874,306.13522,58.82291,695.0,1040.5867
Lebanon,75.51902,3.1918051,300.10236,58.882183,688.06,378.41428
Lebanon,78.351944,3.3681142,294.0452,59.568424,726.09,797.41785
Lebanon,81.13961,3.7533383,287.9702,59.93987,792.6,1484.1578
Lebanon,84.211494,3.6956863,280.96262,60.710632,847.2,835.75116
Lebanon,87.729744,3.5307488,272.95367,60.902996,1023.6,328.27835
Lebanon,92.07368,3.2776623,271.10672,61.707058,1048.5,1126.5112
Lebanon,96.25426,3.1837857,264.88797,62.456173,1197.0,2559.7883
Lebanon,96.55521,3.089011,258.83063,63.49948,2722.82,27.493744
Lebanon,92.523834,2.9183967,251.82245,66.41061,2722.55,1373.9169
Lebanon,90.10247,2.8083463,242.61308,68.60576,2748.8,3308.5264
Lebanon,92.49631,2.6960826,230.74976,69.13877,1803.77,501.15033
Lebanon,96.25186,2.6291168,219.91812,68.80136,2062.34,820.37067
Lebanon,99.3768,2.4095962,212.30226,68.21059,2559.9,1248.5026
Lebanon,102.25442,2.3240123,208.88896,67.70857,2661.91,611.5762
Lebanon,102.97125,2.2632055,206.04262,65.78471,2703.82,919.8045
Libya,25.219635,2.2670994,632.1619,256.38876,97.81,1087.2211
Libya,26.193256,2.2388458,622.0643,211.42113,93.8,1541.4462
Libya,27.214504,2.1855202,600.2846,171.3048,89.09,99.47357
Libya,28.217907,2.1299837,590.5728,144.68814,67.03,312.09167
Libya,29.132957,1.9622325,580.0233,125.06964,65.36,842.98474
Libya,29.774136,1.7853671,569.9427,107.78391,53.81,692.009
Libya,30.187511,1.6322047,559.0144,88.035774,56.71,1351.743
Libya,30.532831,1.7811552,580.0968,80.2061,50.18,1360.0247
Libya,30.814066,1.8544687,609.7713,72.93509,63.24,857.89734
Libya,31.098482,2.1673455,624.7301,66.71891,93.25,167.08078
Libya,31.32065,2.1062336,634.75006,60.820602,142.9,874.24896
Libya,31.837961,2.1389415,658.177,57.298267,134.83,2150.8987
Libya,32.78391,2.1183097,680.4676,54.86363,108.28,822.79834
Libya,33.94207,1.9767729,681.9936,52.43403,59.97,632.352
Libya,35.151955,1.9917786,664.08435,49.95651,62.26,1233.8184
Libya,36.080055,1.7851247,659.0362,48.073082,69.29,2146.265
Libya,37.026054,1.9083744,627.1619,46.487255,77.53,30.48318
Libya,38.317184,1.8916751,630.61316,46.22076,84.68,822.87494
Libya,39.715576,1.8875544,636.93933,43.73456,93.66,957.2954
Libya,41.13515,1.8644886,639.9857,40.875065,122.75,1452.8965
Libya,42.40912,2.125967,630.31744,39.208206,148.53,1664.5995
Libya,43.78855,2.4837363,632.7565,37.313168,177.65,2807.4937
Libya,45.37152,2.4876022,611.8942,35.288727,202.54,274.5754
Libya,47.074577,2.6454403,607.3024,32.900166,225.87,75.28836
Libya,48.86903,2.6270533,609.8489,33.47033,242.99,1245.5526
Libya,50.55952,2.634027,607.74915,34.09601,265.51,902.84894
Libya,52.708652,2.3747318,613.1366,36.22803,309.51,447.90286
Libya,55.327065,2.290584,610.0584,36.75788,399.44,292.5487
Libya,57.977093,2.7667205,599.6707,35.12985,444.4,1567.2754
Libya,60.28852,2.8286467,587.7943,34.745483,128.41,286.76996
Libya,58.01005,2.9002895,576.515,35.44366,131.0,978.98883
Morocco,31.012848,1.3518732,913.2612,8263.256,1.8,2548.6187
Morocco,31.778837,1.4757165,912.31244,7454.031,2.89,640.93976
Morocco,32.559288,1.4655918,910.73346,6867.1924,3.59,672.26294
Morocco,33.273422,1.4222362,914.61426,6334.366,2.61,1980.8313
Morocco,33.92417,1.1267743,899.3866,5851.1206,2.47,84.675446
Morocco,34.491867,1.2724022,888.5993,5405.4214,3.98,1572.4829
Morocco,35.027912,1.2576414,877.6989,4976.774,5.82,1879.754
Morocco,35.621014,1.3701388,874.2754,4628.818,6.23,635.59503
Morocco,36.218967,1.3481103,863.93475,4297.6543,6.86,666.9044
Morocco,36.858494,1.5919255,860.1218,4000.3604,7.17,1585.1459
Morocco,37.555534,1.643316,848.7404,3739.4119,60.11,325.53473
Morocco,38.62694,1.5518471,844.6462,3511.0312,60.11,1459.637
Morocco,40.19428,1.4860995,833.67706,3310.6755,60.11,848.0256
Morocco,41.996,1.5837098,835.05646,3046.2876,60.11,3311.8442
Morocco,43.824688,1.7131754,835.0837,2861.1675,60.11,929.68414
Morocco,45.447712,1.7827674,835.7764,2681.399,60.11,1830.6089
Morocco,47.08453,1.970379,833.6081,2487.9624,70.43,1640.1481
Morocco,48.905125,2.02547,832.7716,2283.7532,80.75,1258.8358
Morocco,50.887024,1.9230641,821.4161,2064.8135,91.07,2702.0889
Morocco,52.987736,1.9524832,811.1602,1892.7454,101.39,963.20557
Morocco,55.10415,2.031144,802.5243,1651.6067,111.72,927.2457
Morocco,57.500046,2.2368138,795.2589,1428.8303,122.04,372.34866
Morocco,60.086697,2.4089482,786.5406,1255.9059,132.36,698.9601
Morocco,62.84373,2.6983337,780.88464,1118.2189,142.68,1278.0947
Morocco,65.60758,2.7951965,775.52466,1069.0671,153.0,679.43933
Morocco,68.14103,2.7119713,769.7,969.498,127.99,236.09161
Morocco,71.06326,2.571105,763.89667,879.1872,128.73,1239.1819
Morocco,74.2765,2.5618684,756.9601,796.27545,344.06,3359.2974
Morocco,77.46201,2.9606273,750.89575,725.35547,353.43,14.116264
Morocco,80.08265,3.03979,738.9512,649.94336,209.52,1394.8867
Morocco,79.93149,3.1294386,725.76385,586.18384,332.01,2527.737
Oman,22.588903,2.0668714,1021.1557,65.83464,613.56,1212.0245
Oman,23.119463,1.9630198,1014.59534,59.203568,492.12,2570.9805
Oman,23.624731,1.9199282,1009.57983,51.82764,364.83,645.956
Oman,24.109507,1.8776284,1002.69403,46.26734,279.88,556.81323
Oman,24.587732,1.912026,1000.36145,41.952324,235.47,1814.0748
Oman,25.137299,1.8919122,993.30347,37.16005,219.6,1123.9926
Oman,25.7037,1.8190597,984.97546,32.81503,261.4,804.4628
Oman,26.293064,1.7840649,972.47003,28.982365,311.2,1802.119
Oman,26.897041,1.8915973,956.3331,25.830828,352.2,259.6767
Oman,27.49914,2.0825324,938.9966,23.147629,355.23,1332.75
Oman,28.180874,2.215945,916.0935,20.791172,371.76,706.78375
Oman,28.887897,1.9288434,875.06445,18.48371,388.28,1445.9937
Oman,29.643751,1.7589724,847.71246,16.689991,404.81,264.10593
Oman,30.394424,1.7455741,820.9862,15.226144,421.34,1355.2751
Oman,31.146318,1.6820132,787.5773,14.038232,437.87,645.34174
Oman,31.96401,1.6962368,769.4602,13.115134,590.74,1247.2661
Oman,32.750256,1.6651028,753.5023,12.808966,743.71,1492.8912
Oman,33.559006,2.0947876,739.2857,12.861062,896.79,1327.6327
Oman,34.30379,2.3345106,738.009,13.164396,913.63,1346.1979
Oman,34.862514,2.3056493,747.0228,13.613724,930.47,1240.0991
Oman,35.462437,1.9911871,741.23096,13.689311,947.31,232.92126
Oman,36.085747,1.8856995,718.7199,13.994662,964.15,735.76227
Oman,36.72506,2.0603971,689.1033,14.235013,980.99,189.78183
Oman,37.3149,2.138378,667.0618,14.448312,1027.68,848.8846
Oman,37.82269,2.1621351,667.9503,14.749715,1104.23,1732.2477
Oman,38.5053,2.4304848,687.9398,15.371915,1175.17,804.8579
Oman,39.254417,2.633155,700.8388,16.050413,1210.63,142.72102
Oman,40.18068,2.5393107,661.11053,16.25679,3380.0,952.08606
Oman,41.118492,2.095253,594.2287,16.037748,3380.0,842.75116
Oman,41.83184,2.017722,568.02814,15.821938,3380.0,1296.966
Oman,40.783833,2.1302803,566.7164,14.9678,5806.8,265.79608
Palestine,27.408463,4.3891807,1383.0524,116.701,16853.5,2450.996
Palestine,26.933395,4.3731246,1383.2887,108.51542,16846.95,1697.9801
Palestine,26.507004,4.334189,1375.8431,99.35763,16959.42,2256.4482
Palestine,26.20939,4.4404125,1368.6536,89.85145,17472.83,75.46374
Palestine,25.948278,4.2710733,1358.5757,80.13434,17382.68,993.2654
Palestine,25.71704,4.055317,1348.0876,71.80384,17509.77,756.8783
Palestine,25.524036,3.7551513,1341.9924,64.54858,17995.32,1272.0385
Palestine,25.374277,3.6858115,1332.713,58.26178,18330.63,77.85384
Palestine,25.34141,3.5466278,1317.079,52.733253,18010.9,565.14996
Palestine,25.33499,3.5727131,1302.1088,48.39195,18303.97,3545.2334
Palestine,25.344175,3.3436015,1294.4386,45.586235,18899.04,3600.2761
Palestine,25.400877,3.5579586,1292.196,43.814236,19403.54,1045.1106
Palestine,25.525787,3.6701944,1299.5697,43.133244,20075.72,2002.5952
Palestine,25.762072,3.9220371,1288.6803,42.3018,19975.79,3267.4504
Palestine,26.016857,3.7373564,1294.1008,41.31352,21311.11,740.1759
Palestine,26.276628,3.5318792,1282.7144,40.834217,21179.54,797.2548
Palestine,26.614204,3.5114944,1274.192,39.28973,21608.02,1309.6471
Palestine,27.057957,3.7132087,1256.2809,38.08673,22374.11,29.238903
Palestine,27.682798,3.6832685,1224.844,35.2657,22111.62,661.8268
Palestine,28.345837,3.630409,1198.0718,31.88527,23250.65,598.16583
Palestine,28.98395,3.506723,1173.6152,28.68681,21632.13,1627.3127
Palestine,29.67004,3.5085316,1137.207,26.612204,21491.31,172.56355
Palestine,30.51291,3.2156365,1053.9525,24.70191,21350.49,1283.5588
Palestine,31.695679,2.9281235,977.3937,22.98631,24878.97,2254.921
Palestine,32.849426,2.7004328,933.03937,21.559362,34715.34,51.32987
Palestine,33.845028,2.6334462,916.7939,20.68215,37660.36,558.16895
Palestine,34.882454,2.4720902,874.5536,17.44806,37660.36,733.6148
Palestine,36.131233,2.3941307,832.5188,16.473783,7.03,1677.3223
Palestine,37.765003,2.3061442,799.09424,15.540962,7.03,2605.2764
Palestine,39.089024,2.2908928,783.60077,14.806068,7.03,724.307
Palestine,38.472065,2.233604,757.51495,13.711794,7.03,1087.6011
Qatar,17.693811,5.039762,543.51685,1.5934782,98.37,1693.5887
Qatar,18.1404,4.8323865,551.90344,1.5206248,97.99,1730.1885
Qatar,18.649755,4.801813,553.61786,1.4463643,200.36,652.1137
Qatar,19.243938,4.802629,560.29767,1.380039,289.41,1417.6826
Qatar,19.95529,4.1122994,486.29507,1.3287814,467.76,1258.3127
Qatar,20.759682,3.4319272,418.8368,1.2758629,363.86,268.89316
Qatar,21.64004,3.9862134,479.52213,1.2412324,266.48,1602.3212
Qatar,22.380894,4.7760344,561.5045,1.2099606,100.94,858.8918
Qatar,23.127354,4.944804,561.3676,1.1871859,96.39,3264.8132
Qatar,23.87726,5.137632,559.0601,1.170343,103.93,1522.2119
Qatar,24.415506,5.1599784,545.6797,1.1571149,90.33,1621.5942
Qatar,25.013908,4.939833,547.89667,1.1774201,99.26,1560.2422
Qatar,25.583263,4.9308505,546.1611,1.1931489,90.2,1311.0447
Qatar,26.022926,5.1126113,532.29785,1.2089055,87.42,3173.8599
Qatar,26.08172,4.965729,511.4956,1.2384847,96.02,1217.4894
Qatar,25.394768,4.6861935,492.65225,1.2955844,98.89,962.91254
Qatar,24.464064,4.4409375,464.99686,1.3630544,109.77,354.56696
Qatar,23.477266,4.9545565,441.87207,1.4630321,115.37,960.2228
Qatar,22.645193,4.9676924,412.78247,1.5752281,120.63,1255.6835
Qatar,22.049942,4.437907,387.39468,1.565777,117.44,872.804
Qatar,21.716583,3.6792994,355.11542,1.6627146,101.42,198.29358
Qatar,22.110662,3.2045188,315.33853,1.7486547,101.42,865.4078
Qatar,23.132328,3.1386883,283.73404,1.8323628,101.42,3243.8533
Qatar,24.663143,2.912388,255.13928,1.877863,101.42,8.8008
Qatar,26.408096,2.7000356,232.99289,1.9215748,101.42,1323.0
Qatar,27.847702,2.4711523,207.72527,1.9395146,671.21,2958.8066
Qatar,28.978827,2.535465,196.84833,1.9676757,625.72,303.01428
Qatar,29.848188,2.5393407,189.73393,1.9872657,557.6,603.761
Qatar,30.554867,2.38704,185.09944,2.002149,492.06,922.9441
Qatar,31.069592,2.379769,178.95074,2.002805,436.47,713.4659
Qatar,31.044624,2.7977154,191.3625,1.918158,398.35,945.12415
Saudi Arabia,24.385864,4.44098,1086.9841,885.6407,41.27,1580.9099
Saudi Arabia,24.574533,4.3348317,1102.8245,805.44476,37.64,1407.2673
Saudi Arabia,24.856182,4.29547,1112.7117,731.0389,3889.7,1833.5686
Saudi Arabia,25.226654,4.282168,1121.2827,662.56696,4158.5,3456.619
Saudi Arabia,25.65493,4.268702,1127.0186,603.4471,6146.9,1145.6586
Saudi Arabia,26.108383,4.2838745,1132.4246,548.0517,3905.4,1147.9572
Saudi Arabia,26.541872,4.2065744,1135.4106,493.5548,3247.2,274.0947
Saudi Arabia,27.070002,4.270187,1135.39,450.4758,3582.5,869.98065
Saudi Arabia,27.670778,4.3782077,1130.1163,414.05673,2831.9,1250.0854
Saudi Arabia,28.305128,4.7059927,1123.5361,383.5371,1457.49,703.6467
Saudi Arabia,28.931507,4.7682385,1109.7959,355.15567,1549.87,198.54387
Saudi Arabia,29.501738,4.444833,1099.58,330.57776,1642.21,1392.5913
Saudi Arabia,30.148136,4.1688747,1088.9979,307.96884,1515.43,2654.2468
Saudi Arabia,30.785095,4.2769866,1084.856,286.17752,1573.03,9.82201
Saudi Arabia,31.286627,4.0826573,1074.0038,265.10715,1545.6,2058.2305
Saudi Arabia,31.53625,4.0217795,1080.7106,243.5075,1586.97,2420.9548
Saudi Arabia,31.566082,4.0260987,1079.3916,224.28358,1595.47,347.05667
Saudi Arabia,31.668917,4.5060353,1070.5537,209.25938,1498.24,640.3545
Saudi Arabia,31.85111,4.5627823,1053.8505,195.24022,1654.12,1017.88763
Saudi Arabia,32.070057,4.1375856,1031.2854,184.13547,1880.75,600.6849
Saudi Arabia,32.290997,3.8265188,1005.1371,174.6753,1410.5,1101.9924
Saudi Arabia,32.644024,3.7624002,970.7962,165.63947,1563.78,2155.8208
Saudi Arabia,33.368477,3.8539386,935.80725,157.98969,1620.28,711.1519
Saudi Arabia,34.347706,3.8869686,908.759,145.7822,1721.83,935.4893
Saudi Arabia,35.446354,3.8332791,883.2071,142.20055,1567.86,1453.813
Saudi Arabia,36.53055,3.9325037,859.216,138.89742,1520.0,1752.5931
Saudi Arabia,37.71237,4.127671,840.6659,137.42235,1724.0,639.4088
Saudi Arabia,39.34923,4.1809874,817.22003,135.28212,1785.0,1490.5477
Saudi Arabia,41.195274,3.9445379,793.1008,133.69293,1859.0,843.92554
Saudi Arabia,42.957367,3.9135873,769.3975,132.27628,1810.0,1025.1709
Saudi Arabia,42.95928,3.9023871,749.1598,128.42079,1620.0,839.6626
Syria,21.616966,3.9133809,1414.8167,450.3388,284.0,391.96265
Syria,21.715347,4.007003,1460.1439,410.88986,269.0,1323.1521
Syria,21.850733,4.184258,1546.1179,369.43927,253.0,621.8566
Syria,22.001675,4.203055,1498.5386,326.16263,239.0,877.1802
Syria,22.177126,4.2224507,1499.715,296.98944,225.0,47.571182
Syria,22.384579,4.292134,1503.9772,267.56476,212.0,1971.6606
Syria,22.63573,4.142579,1506.3258,231.87111,195.0,720.1529
Syria,22.920715,4.116814,1509.5159,201.21765,181.0,862.8831
Syria,23.218227,4.0254946,1525.1743,172.6981,167.0,1966.5863
Syria,23.547108,4.1117144,1506.3052,157.8364,150.0,946.9481
Syria,23.977303,4.1693087,1484.0117,136.62015,136.0,2774.4902
Syria,24.6468,4.137944,1408.4004,121.06657,122.0,1506.6787
Syria,25.509731,4.2169085,1390.8934,110.58205,108.0,1283.6552
Syria,26.528376,4.171673,1303.3586,96.84088,93.0,394.90277
Syria,27.516142,3.901749,1269.7787,90.566734,80.0,1873.0792
Syria,28.369923,3.7001207,1227.4935,90.10172,125.5,3020.1228
Syria,29.189444,3.584766,1197.4241,90.47578,172.0,694.9275
Syria,29.711283,3.9324715,1180.7418,86.21873,515.74,543.0141
Syria,30.30779,4.4650903,1196.2906,88.04118,859.0,1856.8491
Syria,31.484867,4.4008307,1157.1688,83.80741,1173.0,290.88232
Syria,32.74018,4.141683,1137.72,80.31114,1173.0,2008.6268
Syria,33.93476,4.032667,1130.8662,78.47858,1173.0,1731.7439
Syria,35.839653,4.0275636,1116.4264,73.45777,1173.0,662.6994
Syria,39.69231,3.940204,1114.9788,67.812645,1173.0,908.98895
Syria,45.8509,3.7709208,1117.7434,62.19914,1173.0,1148.6433
Syria,52.499485,3.6877651,1106.5554,55.511982,1173.0,263.7195
Syria,58.501217,3.8180797,1102.679,50.173416,1173.0,1446.6311
Syria,64.11027,3.9193666,1095.693,46.10613,1173.0,781.849
Syria,69.317345,3.6784618,1083.3867,42.9545,909.0,3332.7095
Syria,73.17957,3.6162703,1067.9735,40.632366,909.0,1408.909
Syria,74.83622,3.5539398,1050.6403,38.521667,909.0,1442.6162
Tunisia,34.67819,2.7025933,834.5754,228.4075,431819.22,2211.9275
Tunisia,35.89674,2.8486288,861.10034,206.54327,424562.12,12.996592
Tunisia,37.08124,2.735189,864.0664,186.40678,433633.97,845.6997
Tunisia,38.267235,2.737918,867.51996,167.98178,430005.22,938.93915
Tunisia,39.455524,2.6741455,853.6776,150.33418,411407.94,1280.912
Tunisia,40.635654,2.7706602,877.40314,134.73347,413313.03,1212.2687
Tunisia,41.763443,2.6542335,871.03204,119.25681,407053.47,2734.0088
Tunisia,42.952183,2.5724435,857.6908,106.24143,418030.38,245.74869
Tunisia,44.21441,2.540255,853.0751,95.90826,409730.06,65.1196
Tunisia,45.522465,2.834323,841.5581,88.867355,392810.66,954.53625
Tunisia,46.882545,2.7309823,829.6782,83.54827,400068.16,833.8995
Tunisia,48.44902,2.6500106,820.67706,79.23775,379202.9,651.4671
Tunisia,50.28954,2.5549424,811.8171,77.05238,358337.7,293.49603
Tunisia,52.28803,2.5516415,803.4958,75.226074,374818.2,1857.5647
Tunisia,54.322155,2.57548,791.5814,72.79479,391298.7,279.69333
Tunisia,56.293106,2.2309036,779.6843,71.376495,407779.2,761.82214
Tunisia,58.392895,2.2575212,766.3142,70.52084,418673.9,2280.7546
Tunisia,60.830532,2.053526,752.9803,69.934456,413134.78,241.85478
Tunisia,63.48129,2.0259085,739.64966,69.36488,423474.94,2157.6763
Tunisia,66.17576,1.9758848,725.4781,69.22191,451666.84,802.31995
Tunisia,68.76663,2.2259786,711.2826,69.271,449713.06,1252.3353
Tunisia,71.34951,2.2204332,693.1038,68.62001,457385.4,1650.5432
Tunisia,74.1231,2.2361975,681.99756,67.54922,495672.66,1901.3016
