Parkinson,Contaminacion_aire,Exp_plomo,Muertes_agua,Pesticidas,Precipitaciones
63.37612,1.8126558,441.7512,129.12076,542.82,515.21295
65.19249,1.7735789,408.47516,123.24202,542.82,588.89124
67.17739,1.804434,390.79883,117.31647,542.82,521.47156
69.2144,1.7768059,374.8994,103.78101,542.82,541.14136
69.89797,1.7794031,353.49854,98.64873,542.82,461.43893
93.65015,0.4823527,593.3801,101.54616,3081.1,1395.2384
96.033295,0.47214478,595.6863,111.85949,3081.1,1242.9326
98.79439,0.4818252,613.27045,122.02672,3081.1,1256.6077
101.67669,0.4547324,619.3718,107.489655,3081.1,1326.1102
104.182045,0.53218865,647.0588,89.91774,3081.1,1267.517
105.083,0.56109625,667.5621,82.8348,3081.1,1358.7765
105.74096,0.5686377,689.67285,65.7684,3081.1,1130.4844
106.20848,0.5684809,712.6549,51.69646,3081.1,1322.2657
107.25031,0.6043564,721.02704,38.127544,3081.1,1053.0288
109.47055,0.50950116,717.58813,33.336945,3081.1,1272.6989
111.28762,0.60897464,707.8962,27.821423,3081.1,1366.924
113.31343,0.8676032,700.11334,20.596693,3081.1,1246.3235
115.042694,0.9750477,701.898,17.396967,3081.1,1292.1422
117.089676,0.7019909,698.3772,13.557621,3081.1,1490.5477
119.48307,0.7258027,687.6588,10.707961,3081.1,1393.7948
120.667534,0.8335431,689.6975,10.113051,3081.1,1364.7902
120.951385,0.9415865,775.4574,9.706392,3081.1,1217.4613
120.57396,0.8504186,725.6873,8.538923,3081.1,1322.9921
120.93918,0.8247534,707.9248,7.997043,3081.1,1315.8649
122.17247,1.0072161,681.0832,7.1947007,3081.1,1331.2571
123.22867,1.1186385,678.5218,6.8449926,3081.1,1218.7251
124.018005,1.2426609,667.55206,6.1198826,3081.1,1308.9282
124.45344,1.1762394,642.77576,5.350033,3081.1,1270.0522
124.94365,1.1718609,618.2596,5.2868857,1350.98,1220.7112
125.418945,1.2052658,598.05273,5.5484815,1481.03,1488.3717
126.01605,1.2688571,555.0505,4.398771,1738.19,1277.9192
126.519295,1.1879996,537.9777,3.708063,2237.26,1275.759
127.21416,1.2589126,516.60754,3.3174129,2563.75,1047.3907
129.47597,1.3432277,524.8279,3.1974835,2862.5,1083.8584
127.082664,1.3108445,499.3634,2.9770522,2485.1,1309.454
53.99827,4.6812387,358.07428,1011.74133,17182.0,357.58594
54.311714,4.996748,410.3155,975.0659,17182.0,412.08038
54.61987,5.333718,444.24673,946.9004,17182.0,362.05188
54.823967,5.7624717,486.4094,874.51447,13535.0,294.4284
55.057827,5.4057536,491.1065,743.7887,13047.0,305.18704
55.30256,4.9897704,483.0993,698.8361,8112.0,319.7345
55.801754,4.3900394,472.36194,506.32968,6416.14,325.2837
56.415222,3.7144806,463.94217,403.41193,4720.28,360.3574
57.042034,4.261599,472.2994,319.02612,3024.42,357.48773
58.01621,3.9260972,473.96057,248.37114,3007.26,354.91205
59.20377,3.730737,477.91513,189.13164,3361.84,385.21527
60.49741,3.783967,493.70456,152.5584,3606.55,370.7564
61.480835,3.4247587,480.7874,136.34468,3802.92,362.6311
62.194553,3.250217,475.69598,120.47937,3666.62,296.64163
63.004604,2.7905893,466.81332,123.95307,3926.27,328.63605
63.974815,3.0160475,457.697,119.94294,5575.89,302.99677
64.96315,2.8922582,423.07797,123.59277,7044.9,277.41916
65.581406,3.0588288,384.13913,97.30635,8716.14,340.67828
65.96911,2.9128058,374.86334,78.4397,6283.85,292.82587
66.38323,3.5860775,349.34317,64.68553,10656.6,306.774
67.13872,4.138481,329.01642,47.77558,8674.58,274.2489
67.94336,3.9934428,305.2037,37.300934,8738.38,354.01694
68.52858,3.4335132,287.61722,30.018143,11158.77,300.0047
69.25402,3.7983904,276.99866,32.204613,10588.9,367.8779
71.11115,4.2712436,269.74683,28.145926,10372.1,416.61047
74.54501,4.6592593,257.92914,24.11285,13811.1,299.3504
78.10267,3.9653895,253.49397,23.402071,13058.0,320.53876
80.59506,3.9325862,247.93953,23.48312,13102.4,313.4723
81.187515,3.832151,246.85155,21.703993,14492.01,283.0406
78.32661,3.7545853,232.45064,20.90864,18323.6,277.17856
32.336246,2.7564452,343.61148,49.28738,2.6,659.3704
32.176723,2.8673918,346.14984,47.920757,2.59,888.874
32.04066,2.7667017,350.6683,46.261074,2.66,2039.8359
31.923355,2.9017842,356.8429,44.596935,2.86,670.86127
31.8195,2.6670299,357.43057,42.607014,9.69,553.5383
31.741863,2.6659424,359.04608,40.83959,10.3,465.93665
31.747467,2.8091054,360.4708,39.387127,10.77,551.12836
31.841837,3.0534468,362.01587,37.689808,4.31,2669.5652
32.004967,3.0120564,362.6761,36.283726,3.77,885.8309
32.18126,2.6776252,363.46304,35.809834,3.8,301.11313
32.340935,1.9766672,363.8096,34.559113,4.06,415.4682
32.56188,1.9189188,360.63464,33.20088,4.46,537.6911
32.856472,1.5518693,359.19095,31.88473,4.86,791.41235
33.159866,1.8101832,357.55167,30.635527,5.26,883.61743
33.37149,2.1400046,355.8249,29.698591,6.88,653.84674
33.46159,3.3094478,353.71982,29.07135,7.12,434.41962
33.43472,4.393131,352.3735,28.941547,8.34,688.0703
33.30367,4.1477227,350.5501,29.416555,7.78,539.5269
33.170765,3.2199361,349.6181,29.659311,8.55,639.6713
33.082966,2.5711818,348.27612,30.27286,9.7,835.5665
33.19527,2.9414978,346.76553,30.879818,9.77,1421.3638
33.669006,3.6928723,345.58844,31.380466,10.32,560.67944
34.386,4.1343856,342.72714,31.279324,10.65,852.17096
35.231,4.6965127,339.86783,31.282663,15.73,500.76675
36.015354,4.7847896,337.4172,31.260538,20.45,687.30927
36.685432,4.7608094,334.56467,30.283176,23.72,2502.1914
37.339596,4.1086655,331.29266,29.679417,21.53,1447.546
38.002083,3.6241868,327.95917,29.166248,18.99,388.2799
38.707386,5.1448545,323.5248,28.5182,20.58,341.0492
39.454803,5.4743233,319.49728,27.910465,25.23,1046.7491
41.56447,5.8316936,315.70108,27.769804,30.89,327.09885
40.995045,6.2221065,311.93912,27.562164,32.6,539.01575
43.418262,13.386778,464.9231,455.31757,2418.0,951.4055
43.207733,13.635043,509.50363,415.48468,2200.86,1080.0154
42.981216,14.733354,541.2421,411.03387,1983.72,929.4809
42.692894,15.028036,546.51855,392.13892,1766.59,881.6707
42.550724,14.116157,538.952,355.9014,1549.45,948.3088
42.174213,13.30158,535.9812,389.68573,1332.31,765.2309
42.074802,12.435742,536.3314,374.93045,1115.17,1086.6586
41.909218,12.26433,535.87787,349.24954,898.04,1055.4509
41.683388,12.14316,549.6217,288.6189,680.9,989.06836
41.482246,10.458129,555.71765,249.96162,609.6,955.66394
40.89415,10.720737,568.9092,208.37514,733.2,976.35236
40.383953,11.399165,577.7954,166.36406,1302.6,1017.56635
39.779408,10.658966,579.6024,148.52327,1321.3,926.22015
39.342968,10.00859,592.6208,147.11995,1081.1,894.64056
39.16589,9.249643,601.09247,152.66838,796.0,879.1477
38.953274,10.298604,598.5036,149.74568,1026.2,884.47345
38.8324,9.98013,585.4813,139.49702,662.8,860.85675
38.512966,8.30476,563.4738,117.38421,266.8,951.32104
38.207607,6.689781,551.302,101.658066,350.1,1048.47
38.13783,6.1593723,549.15533,100.571304,312.9,957.24634
38.334896,6.1692266,542.09625,89.52685,365.1,805.43494
38.672447,5.742907,516.236,74.43346,341.1,844.11584
38.86643,5.055358,496.71167,72.819275,402.6,842.58
39.027035,5.1980596,489.4992,70.98413,516.0,932.8143
39.2581,5.422575,469.26233,56.239975,533.0,1088.638
39.790585,5.821647,465.34964,43.045074,560.0,871.996
40.444073,4.4155855,439.57727,38.450386,608.0,935.596
41.121304,4.290344,423.32123,37.400997,677.3,864.23083
42.31946,4.2774463,415.31158,34.37398,692.6,892.2955
41.465874,4.2210145,401.83533,33.46524,608.0,821.6997
30.409046,4.2479615,731.40326,147.69093,115.7,349.09424
29.682981,4.685592,787.12244,136.28581,115.7,299.23688
28.874815,4.8106804,820.7945,125.580666,115.7,288.55728
28.117735,4.722967,826.5934,115.89753,115.7,342.5489
27.513195,4.2718053,784.15015,105.6918,115.7,335.0086
27.139511,4.536025,838.2516,94.67442,115.7,263.90527
26.86497,4.558333,868.2363,90.94053,115.7,268.20358
26.505299,4.5592628,870.5287,77.062904,115.7,272.03607
26.226185,4.5036235,858.97205,69.70683,115.7,328.37003
25.967764,4.688999,855.3158,63.63386,115.7,269.85815
25.946957,4.5083694,852.8765,58.30732,115.7,253.98212
26.153383,4.28319,870.7012,50.2883,115.7,234.39247
26.347593,3.8295019,862.21545,45.049248,115.7,235.91438
26.692905,3.5852509,845.00397,41.474274,115.7,316.1246
27.009962,3.422631,820.56726,38.474854,115.7,234.58362
27.45291,3.2554464,801.32996,36.1501,115.7,228.08565
28.03982,3.087626,770.4987,35.136555,115.7,228.83926
28.59989,2.8496504,727.91016,35.000053,115.7,229.89476
29.288328,2.7432258,699.5721,35.105137,115.7,252.68694
29.818174,2.8189547,704.74036,33.632908,115.7,221.21938
30.364416,2.7171595,684.91785,32.00006,115.7,251.05511
30.92888,2.5864477,657.4829,30.997276,115.7,238.64047
31.342493,2.053251,621.9866,30.949503,615.61,278.34467
31.847353,1.7290659,594.9433,29.127481,1115.52,255.78621
32.308014,1.6784012,558.24896,27.084103,1615.43,236.71332
32.92833,1.9199435,544.4051,23.016687,2115.34,249.63542
33.774776,2.1097863,521.8073,21.315895,2615.25,293.49603
34.785847,2.0297923,495.47986,20.885365,3115.16,211.93233
36.046734,1.7416567,476.81833,19.609941,3615.07,287.1573
37.257904,1.652268,453.9531,18.742685,4114.98,250.53543
38.599094,1.5263141,428.6342,15.785389,4614.89,268.4686
38.272877,1.487863,421.39554,16.173885,5114.8,306.3974
39.24626,0.7011622,282.5302,2427.8435,1571.33,1576.222
40.353733,0.75626564,267.15146,2131.749,1409.15,1438.7238
41.53733,0.7639564,268.35443,1958.4984,2144.31,1349.201
42.846844,0.7208026,258.71417,1783.8755,1753.2,1753.0481
44.24601,0.7140592,266.73083,1638.3209,1860.7,1843.7474
45.6607,0.9038336,275.0176,1461.2976,1735.5,1555.5321
47.185715,0.99666893,278.0528,1352.8213,1654.41,1612.891
48.77652,1.1443201,292.86224,1240.233,1622.4,1802.119
50.43439,1.0375929,284.56186,1107.4137,1532.41,1523.6936
52.03422,1.3737526,287.0682,997.9698,1766.91,1693.264
53.462738,1.208758,286.59045,923.3291,1695.71,1754.5576
54.775467,1.2566998,273.25183,847.3984,1705.05,1549.1987
56.02014,0.9830852,268.2294,784.0987,1714.39,1699.2158
57.283222,1.214411,271.52545,742.16785,1723.73,1605.877
58.39628,1.1052542,266.66794,726.61865,1733.07,1742.4153
59.617702,1.3407781,274.14035,728.7332,1742.41,1614.0693
61.402485,1.347026,268.1254,705.912,1751.75,1894.3613
63.649593,1.6583148,259.9771,676.9382,1439.8,1656.1167
66.31604,1.3028281,259.3222,662.4994,1152.39,2063.0562
69.117645,0.8094494,249.32095,644.3634,1170.36,1698.9052
71.8332,1.0554206,240.25711,618.77655,1450.54,2183.3564
74.55783,1.6392668,239.66254,602.94653,1290.31,2290.723
77.365326,2.3333912,229.99655,582.2337,1112.8,1713.1187
80.45386,2.468689,229.66339,574.87274,1235.31,1689.2634
83.60278,2.049672,224.71251,561.39685,933.34,2236.647
86.706795,2.6751342,221.0935,551.53015,2539.92,2198.7021
89.89877,2.2496233,212.83311,541.7572,1925.0,1360.3674
93.061165,2.4504843,209.40059,542.4005,1266.0,1692.4133
96.63385,2.9968653,204.47281,542.68933,2261.0,1936.7208
100.62088,3.1429865,196.07469,541.53674,1526.43,1689.2632
107.98627,3.0623567,177.49103,492.79074,2573.15,1550.4661
109.55295,3.6152382,184.13957,536.10913,2777.7,1973.153
37.976147,8.432934,735.8131,2090.7893,130.22,813.0951
37.708202,8.228365,744.59546,2119.368,130.22,908.8715
37.451736,8.673418,801.0027,2114.331,130.22,752.3393
36.940197,8.800372,807.95386,2104.9578,130.22,610.65686
36.92473,8.078417,770.92596,2083.8245,130.22,749.4473
36.774975,7.261179,743.62946,2037.8462,130.22,645.34174
36.888523,7.0638037,754.2729,1994.328,130.22,937.81555
36.986244,7.1935854,761.28546,1938.0378,130.22,889.61566
36.987732,7.1048393,765.92615,1862.1318,130.1,659.01697
37.289104,6.3654985,778.72876,1755.4663,129.85,623.5896
37.195297,6.085535,793.04584,1628.2461,129.47,784.29285
37.33332,6.1939325,800.7547,1509.7461,129.1,823.2794
37.38827,6.130142,813.5555,1397.2217,128.73,804.6142
37.36308,6.222196,839.60956,1295.9661,128.35,675.15314
37.757534,6.0705214,852.4141,1250.1381,127.98,693.4795
38.099525,7.382281,870.95166,1205.979,127.61,704.29224
38.6239,7.6151547,865.339,1166.1952,127.24,645.9568
38.852474,7.0294375,852.7094,1142.0774,126.86,819.9215
38.89476,5.7006235,803.69086,1107.135,126.49,795.8626
38.902767,5.152906,775.5841,1084.2023,126.12,752.3986
38.63534,4.993803,738.1884,1066.6476,125.74,675.9188
38.53006,4.654327,682.8411,1052.4303,125.37,640.52466
38.406696,4.230255,668.7881,1032.272,125.0,720.33234
38.71292,4.4103684,650.3948,907.0505,124.62,807.6834
39.526077,4.613552,633.3835,877.27905,147.0,767.301
40.71622,4.92596,606.6386,843.92114,309.01,725.5938
42.067066,4.0785613,592.15796,822.21625,386.46,711.1809
43.24573,3.931768,575.908,822.5857,468.83,675.0792
43.99983,3.875363,569.07794,773.6522,439.21,646.98016
43.442974,3.8829222,559.98724,764.55536,570.25,602.12244
16.397305,0.8788178,839.2985,786.2289,3.12,1644.7783
16.629572,0.9053797,838.0773,748.0576,3.12,1233.2638
16.963766,0.8296843,836.05005,703.9331,3.12,1373.4683
17.377008,1.0142735,832.26953,658.5911,3.12,1550.1792
17.852106,0.913269,825.78766,609.6408,3.12,1398.9635
18.53753,0.86587065,815.63635,559.32416,3.12,1867.0747
19.307426,1.0451877,803.92114,509.84714,3.12,1717.9735
20.231485,0.9495665,791.41296,463.42352,3.12,1327.6327
21.229698,1.0678,788.839,421.37918,3.12,2046.8423
22.218878,0.7022036,792.84045,396.56497,3.12,2111.722
23.276226,0.57003695,791.0455,368.11728,3.12,2146.3489
24.175419,0.50142217,786.3199,331.4665,3.12,1950.5366
25.051914,0.43567452,778.96124,301.50137,3.12,1261.9478
25.888773,0.64758915,786.6012,283.06113,3.12,1468.7395
26.6904,0.65537006,779.6976,245.9024,2.67,1582.3069
27.855633,0.79746825,774.5651,224.60747,3.31,1339.0504
29.000635,0.833324,773.4256,196.89038,5.03,1897.4858
30.329042,0.7699497,774.84143,178.25513,8.28,1605.0131
31.675987,0.7761,773.0286,156.37091,11.53,1738.8997
32.876484,0.5989527,789.6261,146.83798,14.78,1459.4797
34.64964,0.890982,787.7844,137.63289,18.03,2244.0396
35.63045,1.3801401,811.94806,134.39229,21.28,1879.1172
36.481686,1.840337,823.8676,129.50471,24.53,1642.9713
37.11662,1.9393951,833.4221,123.63093,29.52,2167.3264
37.509895,1.7263525,838.4503,120.66382,36.25,1398.5331
39.04458,1.3994117,825.9112,118.004906,44.72,1301.1462
39.662663,1.0994382,820.81494,116.5161,53.18,1732.3934
40.260456,0.44638035,818.2902,114.95303,58.81,1926.6423
40.67261,1.5444201,816.5192,114.36263,69.57,1544.9492
40.791756,1.630734,814.4178,109.39947,88.56,1390.4246
42.28683,1.6942832,803.17126,109.91607,118.6,1698.7617
42.34336,1.7795753,796.0813,109.64855,138.26,2112.871
28.771366,4.2016435,466.29385,993.572,730.77,210.41309
28.58468,4.087445,542.6507,1016.44745,730.77,206.90419
28.3825,4.3033204,564.493,997.00275,730.77,191.69168
28.291157,4.157882,559.94196,979.64056,730.77,146.21701
28.270475,4.006558,579.8672,904.92395,730.77,155.406
28.292873,3.5207243,572.6983,801.77997,699.51,189.78183
28.42008,3.1439865,556.20636,683.06396,774.63,214.46242
28.699804,2.640123,515.64075,583.70166,771.96,179.4784
29.1388,2.2469141,527.19415,488.71878,800.55,122.61827
29.723925,1.7747401,534.2166,403.03168,722.75,133.78217
30.401407,1.6277174,559.56665,320.5,722.75,211.5302
31.080454,1.666024,581.22,248.09471,722.75,228.35522
31.681112,1.6309211,607.2125,197.75526,722.75,199.28236
32.14125,1.6957481,632.7364,187.86491,722.75,171.83994
32.55419,1.5712365,620.7038,164.60611,722.75,151.94183
33.021538,1.697493,602.137,145.77876,722.75,168.84485
33.547737,1.5134279,562.25903,139.88652,722.75,98.03457
34.15454,1.1383042,498.7353,125.16117,722.75,209.71399
34.831295,0.81241065,470.63318,104.05465,722.75,150.3878
35.521835,0.7974947,465.78345,84.97949,722.75,170.86847
36.189556,0.84701395,460.50793,55.89033,722.75,159.40437
36.84405,1.0220873,464.6802,48.809105,722.75,148.96722
37.491074,1.0245503,463.95212,36.09485,722.75,128.47523
38.246902,1.0846382,460.0445,37.252045,722.75,190.5045
39.411625,1.1264482,450.20166,36.261993,722.75,191.12263
41.001415,1.1863652,447.19632,35.86982,722.75,154.30513
42.779716,1.0983089,440.59827,32.66076,722.75,147.11493
44.5068,1.111281,436.96136,30.78641,2049.3,236.74197
45.24943,1.1100022,429.77032,28.919153,1294.4,171.81612
44.569767,1.1051812,420.2075,27.763254,1255.2,94.53923
53.412285,4.5421343,442.69836,192.88068,8.0,865.78406
54.212456,4.876884,471.1686,176.25568,8.0,880.93286
55.144775,4.8967404,458.19882,162.58119,23.0,927.36945
56.8004,4.9618506,454.24655,137.89093,23.9,788.5806
58.708237,4.6919146,453.48706,110.513016,32.0,788.5557
60.86845,4.047408,433.78232,93.14478,41.46,840.4066
63.04063,3.6335177,427.0008,73.21001,50.92,772.7795
65.17793,3.8853915,430.41867,58.06071,60.38,883.42786
68.10285,3.921277,421.58063,46.387867,69.85,702.6141
71.349304,3.4629755,422.62442,38.70414,79.31,800.16656
74.80508,3.5850246,418.98553,29.99129,88.77,998.8818
77.90579,3.6606898,420.092,24.781458,98.23,957.29443
80.64279,3.686772,415.86356,22.23532,204.77,862.88885
83.82626,3.8334107,409.98932,19.655785,220.51,943.5899
86.733025,4.0879297,403.3104,17.671547,227.55,834.9867
89.5296,4.537166,392.0119,13.018753,241.71,980.0577
91.58705,4.423443,388.0117,11.041921,218.2,812.7363
93.23436,4.1806154,379.05957,8.420168,198.36,1011.41504
95.381096,3.4909751,366.58624,6.375102,278.72,933.978
97.42234,3.69329,348.78644,5.777238,320.67,953.70953
99.315544,3.9706986,335.26385,3.9936092,362.62,883.94934
100.40996,4.200508,317.34863,3.3224535,404.57,859.045
101.40571,4.32534,310.0725,3.0501003,446.52,848.19006
102.923004,4.341118,304.9236,2.9501355,488.47,931.4436
105.13292,3.692302,303.2857,3.337936,530.42,1031.2413
108.12955,2.7587795,300.01553,2.5961359,572.37,735.6834
110.723564,2.2097492,289.66144,2.4949758,614.32,931.0014
113.21219,2.2439396,280.84842,2.4161046,527.33,745.9784
113.37541,2.2593968,279.32138,2.234876,639.15,831.5177
113.79269,2.264501,266.62408,2.0748687,914.03,761.6481
31.53124,0.26100424,324.55957,89.218895,125.75,2212.9546
31.728607,0.2564998,327.82425,88.298996,676.34,2082.822
31.98792,0.29229692,330.50974,86.25679,115.81,1840.7303
32.26306,0.30210084,334.51575,85.42843,137.58,1730.215
32.5796,0.30071253,337.79462,83.63144,159.34,1733.654
32.94765,0.29940033,341.81256,81.55395,181.1,1679.5483
33.452744,0.29680443,345.36343,79.50127,202.86,2178.4526
34.232224,0.2998696,341.50177,76.422775,224.62,2479.3162
35.149033,0.2795204,327.8168,75.189384,246.38,1409.3146
36.08034,0.22626342,340.409,74.11776,268.14,2887.0972
36.86671,0.13493076,344.08755,73.13865,289.9,2653.3147
37.667866,0.10530092,330.92783,71.37796,311.67,2024.9865
38.747086,0.12744813,317.90808,70.462234,333.43,2204.6484
39.855095,0.16664428,315.2824,70.75645,355.19,1877.0035
41.04956,0.21515651,296.27557,70.96273,376.95,2007.2499
42.317215,0.20951161,292.817,71.88624,398.71,2155.8208
43.449966,0.27597892,290.464,73.95497,420.47,1962.1923
44.521503,0.27297923,283.68927,75.9001,442.23,2697.5024
45.3972,0.26288813,278.60727,76.727036,463.99,2499.6978
46.323,0.24922825,270.73645,79.26249,557.62,2591.2637
47.444622,0.2023445,268.98636,82.43988,602.35,2179.4563
48.837017,0.19820204,265.51285,84.96425,579.85,2611.2148
50.63097,0.23017946,261.0562,86.93734,647.28,3217.0203
52.442024,0.28710294,257.89075,86.66519,578.64,2348.9019
54.194305,0.32369947,255.11807,87.73134,762.26,1865.836
55.716576,0.29401588,251.33887,88.5211,687.3,1792.2317
56.964542,0.32242352,247.31676,89.962234,612.34,2472.8296
58.30279,0.114525765,243.71951,89.62981,612.34,2377.606
59.643417,0.33431265,238.8235,89.11745,612.34,2570.931
61.21032,0.35460436,233.72066,87.6802,612.34,2815.9907
64.8856,0.36313,229.36177,87.41047,612.34,2748.038
63.732014,0.38150686,224.60007,86.012695,612.34,2851.4392
50.399773,5.126273,376.20255,63.32443,121.0,966.8653
51.27077,4.6456733,379.68497,65.466774,121.0,1166.1395
52.50708,4.276775,360.58585,63.646164,121.0,1007.95886
54.122307,4.070624,342.96994,60.28006,121.0,1104.6388
56.102596,3.8157587,319.99414,70.301155,201.0,940.75476
58.329422,3.658549,330.90683,49.101147,251.0,1412.1289
60.820435,3.4890645,351.73355,43.047947,262.4,1528.0774
63.73925,3.4840739,355.84677,38.76075,273.79,979.56946
66.96876,3.003413,351.11212,34.120758,285.19,1272.2244
70.38711,2.5879319,346.60776,27.992142,296.59,1320.0922
74.03599,2.1598864,348.73288,23.449705,307.98,994.6187
77.95771,2.093928,343.18082,20.065321,319.38,1179.969
82.08424,2.448982,352.23154,17.37222,330.78,1286.1083
86.25581,2.7459319,363.94827,15.144577,342.17,1195.5265
90.3537,2.8026485,362.41196,13.245445,353.57,1518.797
94.35577,2.563554,353.7121,11.838183,364.97,1505.5068
98.47562,2.2512758,335.29337,10.931887,376.36,1110.4503
102.85565,2.1029158,312.29108,10.232424,387.76,1092.2379
107.37833,1.9100498,310.79065,9.838042,399.16,1126.1652
111.94577,1.7292283,304.83768,9.531418,410.55,1534.6018
116.5428,1.4498862,307.64502,9.427826,590.5,1938.1714
121.192406,1.3808888,310.8756,9.539551,582.68,871.21857
